Frame Number,Frame Length,Frame Control Field,Sequence Number,Extended Source,Destination PAN,Destination,IP Version,Layer Name,IP Destination,IP Source,Hop Limit,Next Packet Header,RPL DAG ID,Destination Advertisement Trigger Sequence,DIO FLags,DIO Instance,DIO Rank,DIO Version,DIO Interval Doublings,DIO Minimum Interval,DIO Max Rank,DIO Max Hop Rank,ICMPV6 Option Length,Checksum,Checksum Status,Code,Reserved,Packet Message
333,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
334,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
335,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
336,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
337,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
338,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
339,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
340,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
341,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
342,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
343,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
344,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
345,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
346,99,0x0000c841,1,00:12:74:03:00:03:03:03,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7403:3:303,64,58,aaaa::1,240,0x00000010,30,2176,240,8,12,1792,256,14,0x0000fe89,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x55fb]
358,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
359,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
360,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
361,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
362,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
363,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
364,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
365,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
366,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
367,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
368,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
369,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
370,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
371,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
372,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
373,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
374,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
375,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
376,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
377,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
378,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
379,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
380,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
381,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
382,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
383,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
384,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
385,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
386,99,0x0000c841,4,00:12:74:06:00:06:06:06,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7406:6:606,64,58,aaaa::1,242,0x00000010,30,844,240,8,12,1792,256,14,0x000000b3,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0xe493]
387,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
388,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
389,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
390,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
391,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
392,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
393,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
394,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
395,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
396,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
397,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
398,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
399,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
400,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
401,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
402,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
403,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
404,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
405,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
406,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
407,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
408,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
409,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
410,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
411,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
412,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
413,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
414,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
415,99,0x0000c841,5,00:12:74:02:00:02:02:02,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7402:2:202,64,58,aaaa::1,242,0x00000010,30,798,240,8,12,1792,256,14,0x000004ed,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x61b3]
439,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
440,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
441,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
442,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
443,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
444,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
445,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
446,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
447,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
448,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
449,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
450,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
451,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
452,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
453,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
454,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
455,99,0x0000c841,5,00:12:74:05:00:05:05:05,0x0000abcd,0x0000ffff,6,ipv6,ff02::1a,fe80::212:7405:5:505,64,58,aaaa::1,242,0x00000010,30,1386,240,8,12,1792,256,14,0x0000ff97,0,1,00,Expert Info (Warning/Checksum): Bad checksum [should be 0x6bb9]
